"scenario_id","location","sex","age_group","cause","RMSE_deaths","RMSE_prev","error","IRadjust","CFadjust"
1,"Qatar","Female","75-79","hstroke",0.25982683983955,1.31131787045792,1.83097155013702,0.8,0.5
1,"Canada","Female","75-79","ihd",75.8610249138285,5601.93866397453,5753.66071380219,0.8,0.5
1,"Cyprus","Female","75-79","ihd",19.3388091578624,54.7678629890152,93.4454813047401,0.8,0.5
1,"Bahrain","Female","75-79","istroke",1.85601538234851,6.06083201545669,9.77286278015371,0.8,0.5
1,"Bangladesh","Female","75-79","istroke",1820.85306305748,7055.50657647186,10697.2127025868,0.8,0.5
1,"Greenland","Female","75-79","istroke",0.265216264393022,4.06042631394007,4.59085884272611,0.8,0.5
1,"Sri Lanka","Female","75-79","istroke",119.28010079446,1782.05229004024,2020.61249162916,0.8,0.5
1,"Germany","Male","75-79","hhd",133.855061807131,1725.88156755047,1993.59169116473,0.8,0.5
1,"Kazakhstan","Male","75-79","hhd",54.1583391112123,88.0714893153441,196.388167537769,0.8,0.5
1,"Estonia","Male","75-79","ihd",25.7228161643932,498.590654198042,550.036286526828,0.8,0.5
1,"Monaco","Male","75-79","ihd",0.584657051190721,14.1425079591702,15.3118220615516,0.8,0.5
1,"United States Virgin Islands","Male","75-79","ihd",1.66090864527886,46.511715294664,49.8335325852218,0.8,0.5
1,"Bahrain","Male","75-79","istroke",1.61637846941764,8.17180693676616,11.4045638756014,0.8,0.5
1,"Croatia","Male","75-79","istroke",63.2405205322231,288.166345420302,414.647386484748,0.8,0.5
1,"Czechia","Male","75-79","istroke",84.7576783352361,1554.86763580314,1724.38299247362,0.8,0.5
1,"Ireland","Male","75-79","istroke",12.4841098477857,205.833851272589,230.80207096816,0.8,0.5
1,"Malta","Male","75-79","istroke",1.48442447981986,28.323724601626,31.2925735612658,0.8,0.5
1,"Slovenia","Male","75-79","istroke",7.68967556205732,141.797298835758,157.176649959872,0.8,0.5
1,"Switzerland","Male","75-79","istroke",20.6875191441904,619.222243668532,660.597281956913,0.8,0.5
1,"Denmark","Female","80-84","hhd",5.47468025133226,23.2200924447807,34.1694529474452,0.8,0.5
1,"Bermuda","Female","80-84","hstroke",0.123655457885925,0.508904331424603,0.756215247196453,0.8,0.5
1,"Qatar","Female","80-84","hstroke",0.310264367253294,1.04872460411027,1.66925333861686,0.8,0.5
1,"Canada","Female","80-84","ihd",200.816436495529,4118.28185417019,4519.91472716124,0.8,0.5
1,"Russian Federation","Female","80-84","ihd",10175.8885178056,148703.473942559,169055.25097817,0.8,0.5
1,"Switzerland","Female","80-84","ihd",192.513037955453,571.581075617798,956.607151528703,0.8,0.5
1,"Syrian Arab Republic","Female","80-84","ihd",665.382007204128,3605.16329677361,4935.92731118187,0.8,0.5
1,"United States Virgin Islands","Female","80-84","ihd",0.905217259857434,24.5728359398267,26.3832704595416,0.8,0.5
1,"Bermuda","Female","80-84","istroke",0.300230675486437,2.94247271556825,3.54293406654112,0.8,0.5
1,"Bolivia","Female","80-84","istroke",9.86911262894505,146.112981784609,165.851207042499,0.8,0.5
1,"Lithuania","Female","80-84","istroke",81.3341029570407,216.194690932677,378.862896846758,0.8,0.5
1,"Malta","Female","80-84","istroke",4.37741404717986,16.9853596351735,25.7401877295332,0.8,0.5
