scenario_id,location,sex,subgroup,baseline_year,scaleup_start_year,target_year,population_2025,htn_population_2025,diabetes_share_among_htn_assumed,baseline_control,target_control,annual_control_increment,controlled_2025,controlled_2030,additional_controlled_2030,allocation_method,control_gap_requested,control_gap_used
baseline,Comoros,Female,htn_no_diabetes,2025,2026,2030,242865,51113.0443925684,0.273836630393999,0.0877751296230911,0.0877751296230911,0,4486.4540969885,4486.4540969885,0,inactive_at_baseline,0.15,0.15
baseline,Comoros,Male,htn_no_diabetes,2025,2026,2030,241785,45349.5800302653,0.230894086205327,0.0594474073536223,0.0594474073536223,0,2695.91495737488,2695.91495737488,0,inactive_at_baseline,0.15,0.15
baseline,Congo,Female,htn_no_diabetes,2025,2026,2030,1672142,380913.904490861,0.305887249921217,0.0660642735898534,0.0660642735898534,0,25164.8004004635,25164.8004004635,0,inactive_at_baseline,0.15,0.15
baseline,Congo,Male,htn_no_diabetes,2025,2026,2030,1643888.5,363845.57026389,0.26320878521085,0.0366780527740554,0.0366780527740554,0,13345.1470277452,13345.1470277452,0,inactive_at_baseline,0.15,0.15
baseline,Costa Rica,Female,htn_no_diabetes,2025,2026,2030,2003858.5,536312.410641273,0.316282718030832,0.487839373152721,0.487839373152721,0,261634.310221263,261634.310221263,0,inactive_at_baseline,0.15,0.15
baseline,Costa Rica,Male,htn_no_diabetes,2025,2026,2030,1915980,471091.477483947,0.290939940673689,0.410853931577756,0.410853931577756,0,193549.785657054,193549.785657054,0,inactive_at_baseline,0.15,0.15
baseline,Croatia,Female,htn_no_diabetes,2025,2026,2030,1654357,573026.299371736,0.37788833582198,0.190257256025617,0.190257256025617,0,109022.41134898,109022.41134898,0,inactive_at_baseline,0.15,0.15
baseline,Croatia,Male,htn_no_diabetes,2025,2026,2030,1500058.5,583874.966347651,0.305518894683859,0.100483186360695,0.100483186360695,0,58669.6170548556,58669.6170548556,0,inactive_at_baseline,0.15,0.15
baseline,Cuba,Female,htn_no_diabetes,2025,2026,2030,4518655,1394620.10038441,0.312976207672578,0.333208194863444,0.333208194863444,0,464698.846169365,464698.846169365,0,inactive_at_baseline,0.15,0.15
baseline,Cuba,Male,htn_no_diabetes,2025,2026,2030,4302829,1342043.83397356,0.265753667467407,0.236015792791651,0.236015792791651,0,316743.539436415,316743.539436415,0,inactive_at_baseline,0.15,0.15
baseline,Cyprus,Female,htn_no_diabetes,2025,2026,2030,546996,103589.414307097,0.345841095625722,0.324426614975156,0.324426614975156,0,33607.1630309105,33607.1630309105,0,inactive_at_baseline,0.15,0.15
baseline,Cyprus,Male,htn_no_diabetes,2025,2026,2030,548979.5,133330.891747355,0.309330234923672,0.253802695391808,0.253802695391808,0,33839.7397044721,33839.7397044721,0,inactive_at_baseline,0.15,0.15
baseline,Czechia,Female,htn_no_diabetes,2025,2026,2030,4364241,1111620.54827909,0.401682676165208,0.363738203534813,0.363738203534813,0,404338.861243419,404338.861243419,0,inactive_at_baseline,0.15,0.15
baseline,Czechia,Male,htn_no_diabetes,2025,2026,2030,4169023,1477260.0922614,0.332700647659766,0.256818993566408,0.256818993566408,0,379388.450130391,379388.450130391,0,inactive_at_baseline,0.15,0.15
baseline,Democratic People's Republic of Korea,Female,htn_no_diabetes,2025,2026,2030,10332960,1973809.82811395,0.286444265141714,0.205440426352842,0.205440426352842,0,405500.332627159,405500.332627159,0,inactive_at_baseline,0.15,0.15
baseline,Democratic People's Republic of Korea,Male,htn_no_diabetes,2025,2026,2030,9905557,2114061.55121175,0.231720860397241,0.169578982563928,0.169578982563928,0,358500.406932008,358500.406932008,0,inactive_at_baseline,0.15,0.15
baseline,Democratic Republic of the Congo,Female,htn_no_diabetes,2025,2026,2030,26154326,4998965.24121037,0.289445099044984,0.0804396920504304,0.0804396920504304,0,402115.224573768,402115.224573768,0,inactive_at_baseline,0.15,0.15
baseline,Democratic Republic of the Congo,Male,htn_no_diabetes,2025,2026,2030,25180274,4509609.91763201,0.263259663626323,0.0671138759757295,0.0671138759757295,0,302657.400710874,302657.400710874,0,inactive_at_baseline,0.15,0.15
baseline,Denmark,Female,htn_no_diabetes,2025,2026,2030,2427793.5,514258.795292684,0.402385369159417,0.0417745380820924,0.0417745380820924,0,21482.9236280052,21482.9236280052,0,inactive_at_baseline,0.15,0.15
baseline,Denmark,Male,htn_no_diabetes,2025,2026,2030,2360863,696626.004393742,0.371672521095329,0.0324272989189179,0.0324272989189179,0,22589.6996791673,22589.6996791673,0,inactive_at_baseline,0.15,0.15
baseline,Djibouti,Female,htn_no_diabetes,2025,2026,2030,383455.5,81557.4756613691,0.27680932201004,0.09125187459889,0.09125187459889,0,7442.27254165328,7442.27254165328,0,inactive_at_baseline,0.15,0.15
baseline,Djibouti,Male,htn_no_diabetes,2025,2026,2030,368267.5,78640.6228778812,0.221229095301794,0.0580908111561765,0.0580908111561765,0,4568.29757280309,4568.29757280309,0,inactive_at_baseline,0.15,0.15
baseline,Dominica,Female,htn_no_diabetes,2025,2026,2030,25408,8184.24758255382,0.350850916143688,0.154285991103406,0.154285991103406,0,1262.71474970997,1262.71474970997,0,inactive_at_baseline,0.15,0.15
baseline,Dominica,Male,htn_no_diabetes,2025,2026,2030,25388,7864.18666182486,0.314750869207997,0.0963132299772194,0.0963132299772194,0,757.425218544119,757.425218544119,0,inactive_at_baseline,0.15,0.15
baseline,Dominican Republic,Female,htn_no_diabetes,2025,2026,2030,3926344,1284419.96505112,0.26712551076232,0.210582921413092,0.210582921413092,0,270476.908561767,270476.908561767,0,inactive_at_baseline,0.15,0.15
baseline,Dominican Republic,Male,htn_no_diabetes,2025,2026,2030,3783715.5,1287591.44277389,0.225845968059066,0.145218406536115,0.145218406536115,0,186981.977589162,186981.977589162,0,inactive_at_baseline,0.15,0.15
baseline,Ecuador,Female,htn_no_diabetes,2025,2026,2030,6408365.5,984540.953992139,0.309798931795456,0.35395204706217,0.35395204706217,0,348480.286082059,348480.286082059,0,inactive_at_baseline,0.15,0.15
baseline,Ecuador,Male,htn_no_diabetes,2025,2026,2030,6234871,1215598.10382928,0.244297231111955,0.145832534915114,0.145832534915114,0,177273.752919429,177273.752919429,0,inactive_at_baseline,0.15,0.15
baseline,Egypt,Female,htn_no_diabetes,2025,2026,2030,36007823.5,7849232.9005112,0.352799430384255,0.175763291766237,0.175763291766237,0,1379607.0124337,1379607.0124337,0,inactive_at_baseline,0.15,0.15
baseline,Egypt,Male,htn_no_diabetes,2025,2026,2030,36056804,7726674.25374586,0.271902389278726,0.100844387965576,0.100844387965576,0,779191.736128376,779191.736128376,0,inactive_at_baseline,0.15,0.15
baseline,El Salvador,Female,htn_no_diabetes,2025,2026,2030,2370154.5,469991.160977871,0.34008790279236,0.432076447341718,0.432076447341718,0,203072.111117328,203072.111117328,0,inactive_at_baseline,0.15,0.15
baseline,El Salvador,Male,htn_no_diabetes,2025,2026,2030,1996053,370760.430124952,0.284331324546486,0.223347037039495,0.223347037039495,0,82808.2435198968,82808.2435198968,0,inactive_at_baseline,0.15,0.15
baseline,Equatorial Guinea,Female,htn_no_diabetes,2025,2026,2030,485181.5,104514.037172325,0.324763942625213,0.0844562535949291,0.0844562535949291,0,8826.8640276557,8826.8640276557,0,inactive_at_baseline,0.15,0.15
baseline,Equatorial Guinea,Male,htn_no_diabetes,2025,2026,2030,581382.5,120479.295055217,0.300750839856779,0.0504675534549369,0.0504675534549369,0,6080.29526341228,6080.29526341228,0,inactive_at_baseline,0.15,0.15
baseline,Eritrea,Female,htn_no_diabetes,2025,2026,2030,983070,129759.573298736,0.291641569681166,0.0920441841180802,0.0920441841180802,0,11943.6140557924,11943.6140557924,0,inactive_at_baseline,0.15,0.15
baseline,Eritrea,Male,htn_no_diabetes,2025,2026,2030,922724,127490.564967127,0.21899856651553,0.0818741039161966,0.0818741039161966,0,10438.1757644532,10438.1757644532,0,inactive_at_baseline,0.15,0.15
baseline,Estonia,Female,htn_no_diabetes,2025,2026,2030,574042.5,131306.745240137,0.46231273042044,0.11989516124322,0.11989516124322,0,15743.0433928887,15743.0433928887,0,inactive_at_baseline,0.15,0.15
baseline,Estonia,Male,htn_no_diabetes,2025,2026,2030,501928,157742.847891207,0.329991304100448,0.0805898992916959,0.0805898992916959,0,12712.4802255377,12712.4802255377,0,inactive_at_baseline,0.15,0.15
baseline,Eswatini,Female,htn_no_diabetes,2025,2026,2030,380862,91280.5337397489,0.363766597427567,0.0946092290777669,0.0946092290777669,0,8635.98092692474,8635.98092692474,0,inactive_at_baseline,0.15,0.15
baseline,Eswatini,Male,htn_no_diabetes,2025,2026,2030,356199,72905.1268466408,0.313400021181568,0.0437152903124231,0.0437152903124231,0,3187.06878536494,3187.06878536494,0,inactive_at_baseline,0.15,0.15
baseline,Ethiopia,Female,htn_no_diabetes,2025,2026,2030,35970402,6803202.97202898,0.210520909368734,0.0344133462775504,0.0344133462775504,0,234120.979672893,234120.979672893,0,inactive_at_baseline,0.15,0.15
baseline,Ethiopia,Male,htn_no_diabetes,2025,2026,2030,35070456.5,5540483.27252469,0.170320704513198,0.0308812894392514,0.0308812894392514,0,171097.267572166,171097.267572166,0,inactive_at_baseline,0.15,0.15
baseline,Fiji,Female,htn_no_diabetes,2025,2026,2030,313980.5,50518.2133971298,0.54203193321103,0.0747128645951785,0.0747128645951785,0,3774.36043713009,3774.36043713009,0,inactive_at_baseline,0.15,0.15
baseline,Fiji,Male,htn_no_diabetes,2025,2026,2030,302381,49287.6488121072,0.492705678460059,0.0166834893941113,0.0166834893941113,0,822.289966217471,822.289966217471,0,inactive_at_baseline,0.15,0.15
baseline,Finland,Female,htn_no_diabetes,2025,2026,2030,2322957.5,591212.576885801,0.380996713163128,0.234000661680596,0.234000661680596,0,138344.134185168,138344.134185168,0,inactive_at_baseline,0.15,0.15
baseline,Finland,Male,htn_no_diabetes,2025,2026,2030,2236322,677220.580039496,0.328869867679374,0.220546721374735,0.220546721374735,0,149358.778575207,149358.778575207,0,inactive_at_baseline,0.15,0.15
baseline,France,Female,htn_no_diabetes,2025,2026,2030,27438934,6288030.8241896,0.332739327167017,0.296398182073188,0.296398182073188,0,1863760.90510997,1863760.90510997,0,inactive_at_baseline,0.15,0.15
baseline,France,Male,htn_no_diabetes,2025,2026,2030,25084977,7228599.77513889,0.289469955307648,0.190311149882939,0.190311149882939,0,1375683.13525024,1375683.13525024,0,inactive_at_baseline,0.15,0.15
baseline,Gabon,Female,htn_no_diabetes,2025,2026,2030,711171,151683.928285865,0.313769239626865,0.108437947346675,0.108437947346675,0,16448.2938287994,16448.2938287994,0,inactive_at_baseline,0.15,0.15
baseline,Gabon,Male,htn_no_diabetes,2025,2026,2030,742372,152748.593867902,0.294246591890731,0.0636226954339074,0.0636226954339074,0,9718.27726561517,9718.27726561517,0,inactive_at_baseline,0.15,0.15
baseline,Gambia,Female,htn_no_diabetes,2025,2026,2030,735656.5,165254.575704669,0.265826804510019,0.0693579427047221,0.0693579427047221,0,11461.7173934176,11461.7173934176,0,inactive_at_baseline,0.15,0.15
baseline,Gambia,Male,htn_no_diabetes,2025,2026,2030,710660.5,147040.322873075,0.20873731407688,0.0481946090445981,0.0481946090445981,0,7086.5508746593,7086.5508746593,0,inactive_at_baseline,0.15,0.15
baseline,Georgia,Female,htn_no_diabetes,2025,2026,2030,1556374,414110.040482519,0.441590506580716,0.138302038375412,0.138302038375412,0,57272.2627104567,57272.2627104567,0,inactive_at_baseline,0.15,0.15
baseline,Georgia,Male,htn_no_diabetes,2025,2026,2030,1269845,377250.21321571,0.3527858145814,0.0780222013960831,0.0780222013960831,0,29433.8921122314,29433.8921122314,0,inactive_at_baseline,0.15,0.15
baseline,Germany,Female,htn_no_diabetes,2025,2026,2030,35374920.5,8144682.35777255,0.366761533281133,0.425212597779344,0.425212597779344,0,3463221.54343606,3463221.54343606,0,inactive_at_baseline,0.15,0.15
baseline,Germany,Male,htn_no_diabetes,2025,2026,2030,33936157,9594339.63602567,0.314064670179833,0.384616954935718,0.384616954935718,0,3690145.69542726,3690145.69542726,0,inactive_at_baseline,0.15,0.15
baseline,Ghana,Female,htn_no_diabetes,2025,2026,2030,9992432.5,2020827.60866457,0.282186428133914,0.194458429471919,0.194458429471919,0,392966.963014405,392966.963014405,0,inactive_at_baseline,0.15,0.15
baseline,Ghana,Male,htn_no_diabetes,2025,2026,2030,9768229.5,1861777.41581409,0.237427910093424,0.0992559576703524,0.0992559576703524,0,184792.500375661,184792.500375661,0,inactive_at_baseline,0.15,0.15
baseline,Greece,Female,htn_no_diabetes,2025,2026,2030,4294046.5,1067632.89400291,0.360776694605514,0.34278925949777,0.34278925949777,0,365973.089150718,365973.089150718,0,inactive_at_baseline,0.15,0.15
baseline,Greece,Male,htn_no_diabetes,2025,2026,2030,3936732,1209908.32460522,0.294949613902908,0.239325263551048,0.239325263551048,0,289561.628658751,289561.628658751,0,inactive_at_baseline,0.15,0.15
baseline,Grenada,Female,htn_no_diabetes,2025,2026,2030,44202.5,12115.2875708855,0.378759060492131,0.181227050933645,0.181227050933645,0,2195.61783768463,2195.61783768463,0,inactive_at_baseline,0.15,0.15
baseline,Grenada,Male,htn_no_diabetes,2025,2026,2030,43848.5,14012.3448478002,0.300158138088589,0.102010863210062,0.102010863210062,0,1429.41139352116,1429.41139352116,0,inactive_at_baseline,0.15,0.15
baseline,Guatemala,Female,htn_no_diabetes,2025,2026,2030,5813615,933975.564486294,0.334332019118772,0.176374421214983,0.176374421214983,0,164729.399615207,164729.399615207,0,inactive_at_baseline,0.15,0.15
baseline,Guatemala,Male,htn_no_diabetes,2025,2026,2030,5557549,975411.967259228,0.275039008896646,0.105979886206962,0.105979886206962,0,103374.049295042,103374.049295042,0,inactive_at_baseline,0.15,0.15
baseline,Guinea,Female,htn_no_diabetes,2025,2026,2030,3948011,903976.297418921,0.273263191201654,0.0407286144631911,0.0407286144631911,0,36817.7021014382,36817.7021014382,0,inactive_at_baseline,0.15,0.15
baseline,Guinea,Male,htn_no_diabetes,2025,2026,2030,3697759.5,885718.484306753,0.18855607010449,0.0289956022970833,0.0289956022970833,0,25681.940918134,25681.940918134,0,inactive_at_baseline,0.15,0.15
baseline,Guinea-Bissau,Female,htn_no_diabetes,2025,2026,2030,613006.5,133461.637232792,0.284460836649085,0.0898062128471162,0.0898062128471162,0,11985.6842002528,11985.6842002528,0,inactive_at_baseline,0.15,0.15
baseline,Guinea-Bissau,Male,htn_no_diabetes,2025,2026,2030,575337.5,123756.202808966,0.211318746627846,0.0540597536326857,0.0540597536326857,0,6690.22983436937,6690.22983436937,0,inactive_at_baseline,0.15,0.15
baseline,Guyana,Female,htn_no_diabetes,2025,2026,2030,280777.5,66443.1727646911,0.35312398685549,0.184403168874619,0.184403168874619,0,12252.3316078928,12252.3316078928,0,inactive_at_baseline,0.15,0.15
baseline,Guyana,Male,htn_no_diabetes,2025,2026,2030,253862.5,57914.7805138598,0.301350514454377,0.118620424339392,0.118620424339392,0,6869.87584007682,6869.87584007682,0,inactive_at_baseline,0.15,0.15
baseline,Haiti,Female,htn_no_diabetes,2025,2026,2030,3730412.5,1103790.1449225,0.272939185719831,0.045315958595283,0.045315958595283,0,50019.3085051896,50019.3085051896,0,inactive_at_baseline,0.15,0.15
baseline,Haiti,Male,htn_no_diabetes,2025,2026,2030,3567236.5,822179.319118725,0.233983303140571,0.0397232964075908,0.0397232964075908,0,32659.6727935443,32659.6727935443,0,inactive_at_baseline,0.15,0.15
baseline,Honduras,Female,htn_no_diabetes,2025,2026,2030,3424439,616933.09550219,0.293739724168292,0.345579096008197,0.345579096008197,0,213199.181441186,213199.181441186,0,inactive_at_baseline,0.15,0.15
baseline,Honduras,Male,htn_no_diabetes,2025,2026,2030,3399955,656724.373933119,0.235795758721754,0.218848270394322,0.218848270394322,0,143722.993361057,143722.993361057,0,inactive_at_baseline,0.15,0.15
baseline,Hungary,Female,htn_no_diabetes,2025,2026,2030,4136902,1240348.09542025,0.391446502189376,0.224423657236674,0.224423657236674,0,278363.455820755,278363.455820755,0,inactive_at_baseline,0.15,0.15
baseline,Hungary,Male,htn_no_diabetes,2025,2026,2030,3713031.5,1509497.15129335,0.29504839164842,0.137762360069394,0.137762360069394,0,207951.890080199,207951.890080199,0,inactive_at_baseline,0.15,0.15
baseline,Iceland,Female,htn_no_diabetes,2025,2026,2030,150391.5,27501.6663450531,0.347173528415816,0.47707988543649,0.47707988543649,0,13120.4918292105,13120.4918292105,0,inactive_at_baseline,0.15,0.15
baseline,Iceland,Male,htn_no_diabetes,2025,2026,2030,157657.5,33928.6068695135,0.324794536710406,0.460769851660778,0.460769851660778,0,15633.2791543226,15633.2791543226,0,inactive_at_baseline,0.15,0.15
baseline,India,Female,htn_no_diabetes,2025,2026,2030,491067719.5,93306852.519568,0.278286758752894,0.143534758437124,0.143534758437124,0,13392776.5369246,13392776.5369246,0,inactive_at_baseline,0.15,0.15
baseline,India,Male,htn_no_diabetes,2025,2026,2030,517391827.5,113133611.78545,0.228140370877104,0.0788161338037464,0.0788161338037464,0,8916753.8841831,8916753.8841831,0,inactive_at_baseline,0.15,0.15
baseline,Indonesia,Female,htn_no_diabetes,2025,2026,2030,99248267.5,27129992.0712277,0.333725873972023,0.00115551277328112,0.00115551277328112,0,31349.052377319,31349.052377319,0,inactive_at_baseline,0.15,0.15
baseline,Indonesia,Male,htn_no_diabetes,2025,2026,2030,98257064.5,21882876.8961732,0.303695243752526,0,0,0,0,0,0,inactive_at_baseline,0.15,0.117995758491803
baseline,Iran (Islamic Republic of),Female,htn_no_diabetes,2025,2026,2030,33018523,4160097.18765544,0.442109208632395,0.231275169366952,0.231275169366952,0,962127.181657991,962127.181657991,0,inactive_at_baseline,0.15,0.15
baseline,Iran (Islamic Republic of),Male,htn_no_diabetes,2025,2026,2030,33793549.5,5461480.38019208,0.312797495003773,0.139309317347294,0.139309317347294,0,760835.103470198,760835.103470198,0,inactive_at_baseline,0.15,0.15
baseline,Iraq,Female,htn_no_diabetes,2025,2026,2030,13199444,3379322.16676228,0.319155115166309,0.104075997554513,0.104075997554513,0,351706.325563861,351706.325563861,0,inactive_at_baseline,0.15,0.15
baseline,Iraq,Male,htn_no_diabetes,2025,2026,2030,12884739,3676608.85658726,0.247420681196176,0.0754592961999465,0.0754592961999465,0,277434.316720565,277434.316720565,0,inactive_at_baseline,0.15,0.15
baseline,Ireland,Female,htn_no_diabetes,2025,2026,2030,2065887,413093.187663318,0.344817119042794,0.223948735114901,0.223948735114901,0,92511.6968617825,92511.6968617825,0,inactive_at_baseline,0.15,0.15
baseline,Ireland,Male,htn_no_diabetes,2025,2026,2030,1983779.5,544921.403823617,0.309904223055538,0.164814334843663,0.164814334843663,0,89810.8587132646,89810.8587132646,0,inactive_at_baseline,0.15,0.15
baseline,Israel,Female,htn_no_diabetes,2025,2026,2030,3215370,555611.069128115,0.368276963557944,0.25521534904879,0.25521534904879,0,141800.472942904,141800.472942904,0,inactive_at_baseline,0.15,0.15
baseline,Israel,Male,htn_no_diabetes,2025,2026,2030,3096917.5,670718.180409091,0.309527611242818,0.194073532484281,0.194073532484281,0,130168.646573422,130168.646573422,0,inactive_at_baseline,0.15,0.15
baseline,Italy,Female,htn_no_diabetes,2025,2026,2030,25747141.5,7034280.1798175,0.354538738001506,0.275490236585091,0.275490236585091,0,1937875.51094374,1937875.51094374,0,inactive_at_baseline,0.15,0.15
baseline,Italy,Male,htn_no_diabetes,2025,2026,2030,24194124.5,7890736.17482657,0.298263990507482,0.200834343649373,0.200834343649373,0,1584730.82058166,1584730.82058166,0,inactive_at_baseline,0.15,0.15
baseline,Ivory Coast,Female,htn_no_diabetes,2025,2026,2030,8116524.5,1682354.5961169,0.25823797450917,0.0713421202239025,0.0713421202239025,0,120022.743855407,120022.743855407,0,inactive_at_baseline,0.15,0.15
baseline,Ivory Coast,Male,htn_no_diabetes,2025,2026,2030,8460925,1864034.27964909,0.214421711773133,0.0320867093497102,0.0320867093497102,0,59810.7261489968,59810.7261489968,0,inactive_at_baseline,0.15,0.15
baseline,Jamaica,Female,htn_no_diabetes,2025,2026,2030,1095492,313262.936236439,0.343807619214443,0.183932105050295,0.183932105050295,0,57619.1112962045,57619.1112962045,0,inactive_at_baseline,0.15,0.15
baseline,Jamaica,Male,htn_no_diabetes,2025,2026,2030,1051201,296523.501112197,0.287374948704212,0.0970236221177762,0.0970236221177762,0,28769.7841209498,28769.7841209498,0,inactive_at_baseline,0.15,0.15
baseline,Japan,Female,htn_no_diabetes,2025,2026,2030,54153209.5,12085307.0566719,0.387670996120826,0.244953962281618,0.244953962281618,0,2960343.84892178,2960343.84892178,0,inactive_at_baseline,0.15,0.15
baseline,Japan,Male,htn_no_diabetes,2025,2026,2030,50614221,16995238.3878625,0.308228695846672,0.194692566731517,0.194692566731517,0,3308846.58394696,3308846.58394696,0,inactive_at_baseline,0.15,0.15
baseline,Jordan,Female,htn_no_diabetes,2025,2026,2030,3409904,568816.208564051,0.376210575892645,0.303039977735398,0.303039977735398,0,172374.051178784,172374.051178784,0,inactive_at_baseline,0.15,0.15
baseline,Jordan,Male,htn_no_diabetes,2025,2026,2030,3686978.5,860586.764129497,0.282360005740886,0.244311722964503,0.244311722964503,0,210251.435104924,210251.435104924,0,inactive_at_baseline,0.15,0.15
baseline,Kazakhstan,Female,htn_no_diabetes,2025,2026,2030,7041423,1908844.64601722,0.347461068491617,0.29243460138847,0.29243460138847,0,558212.223170559,558212.223170559,0,inactive_at_baseline,0.15,0.15
baseline,Kazakhstan,Male,htn_no_diabetes,2025,2026,2030,6344958.5,1701092.42265303,0.267866866421074,0.213823586820636,0.213823586820636,0,363733.683325076,363733.683325076,0,inactive_at_baseline,0.15,0.15
baseline,Kenya,Female,htn_no_diabetes,2025,2026,2030,15894936,3052427.91308587,0.242896422343497,0.0405749067221498,0.0405749067221498,0,123851.977849545,123851.977849545,0,inactive_at_baseline,0.15,0.15
baseline,Kenya,Male,htn_no_diabetes,2025,2026,2030,15394425,3157381.05190246,0.191313138708501,0.015986206458864,0.015986206458864,0,50474.5453650181,50474.5453650181,0,inactive_at_baseline,0.15,0.15
baseline,Kiribati,Female,htn_no_diabetes,2025,2026,2030,41714,8990.38870466017,0.445223021192829,0.0100492841591966,0.0100492841591966,0,90.3469707947615,90.3469707947615,0,inactive_at_baseline,0.15,0.15
baseline,Kiribati,Male,htn_no_diabetes,2025,2026,2030,37216,7066.15678830962,0.463903929127528,0,0,0,0,0,0,inactive_at_baseline,0.15,0.113459033988326
baseline,Kuwait,Female,htn_no_diabetes,2025,2026,2030,1399821.5,251637.468250639,0.316641901304126,0.338828478055826,0.338828478055826,0,85261.9403891854,85261.9403891854,0,inactive_at_baseline,0.15,0.15
baseline,Kuwait,Male,htn_no_diabetes,2025,2026,2030,2487099,703017.849451374,0.227172203625408,0.237651997939601,0.237651997939601,0,167073.596509321,167073.596509321,0,inactive_at_baseline,0.15,0.15
baseline,Kyrgyzstan,Female,htn_no_diabetes,2025,2026,2030,2301109,606011.594792715,0.29261628264471,0.0695770950518486,0.0695770950518486,0,42164.5263334151,42164.5263334151,0,inactive_at_baseline,0.15,0.15
baseline,Kyrgyzstan,Male,htn_no_diabetes,2025,2026,2030,2139278,507757.761144298,0.244281415069817,0.0504797942277135,0.0504797942277135,0,25631.5073000887,25631.5073000887,0,inactive_at_baseline,0.15,0.15
baseline,Lao People's Democratic Republic,Female,htn_no_diabetes,2025,2026,2030,2473129,439328.54853177,0.306101553656261,0.108660102594601,0.108660102594601,0,47737.4851561992,47737.4851561992,0,inactive_at_baseline,0.15,0.15
baseline,Lao People's Democratic Republic,Male,htn_no_diabetes,2025,2026,2030,2454795,341326.764460602,0.284060258066315,0.0857855499812478,0.0857855499812478,0,29280.9042125726,29280.9042125726,0,inactive_at_baseline,0.15,0.15
baseline,Latvia,Female,htn_no_diabetes,2025,2026,2030,816735,220190.400950877,0.455255373184327,0.131065747473401,0.131065747473401,0,28859.4194870946,28859.4194870946,0,inactive_at_baseline,0.15,0.15
baseline,Latvia,Male,htn_no_diabetes,2025,2026,2030,671929,228381.279099766,0.329320067890574,0.098192425587868,0.098192425587868,0,22425.3117536659,22425.3117536659,0,inactive_at_baseline,0.15,0.15
baseline,Lebanon,Female,htn_no_diabetes,2025,2026,2030,2065431.5,391217.424199639,0.429240175896245,0.253970793310936,0.253970793310936,0,99357.7995810433,99357.7995810433,0,inactive_at_baseline,0.15,0.15
baseline,Lebanon,Male,htn_no_diabetes,2025,2026,2030,1856413.5,502438.345297492,0.32035100671235,0.181486243009649,0.181486243009649,0,91185.6476320264,91185.6476320264,0,inactive_at_baseline,0.15,0.15
baseline,Lesotho,Female,htn_no_diabetes,2025,2026,2030,711619,173763.003973085,0.320516494752863,0.160056614767377,0.160056614767377,0,27811.9181877422,27811.9181877422,0,inactive_at_baseline,0.15,0.15
baseline,Lesotho,Male,htn_no_diabetes,2025,2026,2030,647169,111509.860479994,0.279931860843214,0.0970645570247269,0.0970645570247269,0,10823.6552113797,10823.6552113797,0,inactive_at_baseline,0.15,0.15
baseline,Liberia,Female,htn_no_diabetes,2025,2026,2030,1501036.5,355466.19547794,0.272477063623803,0.046844278896267,0.046844278896267,0,16651.5575991636,16651.5575991636,0,inactive_at_baseline,0.15,0.15
baseline,Liberia,Male,htn_no_diabetes,2025,2026,2030,1459337,314527.22003735,0.226379360416357,0.0445479001829116,0.0445479001829116,0,14011.5272030325,14011.5272030325,0,inactive_at_baseline,0.15,0.15
baseline,Libya,Female,htn_no_diabetes,2025,2026,2030,2424836,456223.386938986,0.420058920299141,0.0876132459537929,0.0876132459537929,0,39971.2118097578,39971.2118097578,0,inactive_at_baseline,0.15,0.15
baseline,Libya,Male,htn_no_diabetes,2025,2026,2030,2480000.5,694673.51229934,0.290834564396042,0.0326654334389463,0.0326654334389463,0,22691.8113778131,22691.8113778131,0,inactive_at_baseline,0.15,0.15
baseline,Lithuania,Female,htn_no_diabetes,2025,2026,2030,1238027,365584.52374279,0.416484703158129,0.0960240286801737,0.0960240286801737,0,35104.8987929054,35104.8987929054,0,inactive_at_baseline,0.15,0.15
baseline,Lithuania,Male,htn_no_diabetes,2025,2026,2030,1067852,403271.032963828,0.303550194166519,0.0539353098817959,0.0539353098817959,0,21750.548129256,21750.548129256,0,inactive_at_baseline,0.15,0.15
baseline,Luxembourg,Female,htn_no_diabetes,2025,2026,2030,271462.5,47105.7803646549,0.390355947548064,0.278908294907237,0.278908294907237,0,13138.1928817807,13138.1928817807,0,inactive_at_baseline,0.15,0.15
baseline,Luxembourg,Male,htn_no_diabetes,2025,2026,2030,273239,69174.6381381052,0.333626349230839,0.218021289654506,0.218021289654506,0,15081.5438182535,15081.5438182535,0,inactive_at_baseline,0.15,0.15
baseline,Madagascar,Female,htn_no_diabetes,2025,2026,2030,8628068.5,2056562.25434769,0.227994669475543,0.0364117176855195,0.0364117176855195,0,74882.9642080038,74882.9642080038,0,inactive_at_baseline,0.15,0.15
baseline,Madagascar,Male,htn_no_diabetes,2025,2026,2030,8535210.5,1975174.74043063,0.185641298775803,0.0291226942918068,0.0291226942918068,0,57522.4101384601,57522.4101384601,0,inactive_at_baseline,0.15,0.15
baseline,Malawi,Female,htn_no_diabetes,2025,2026,2030,5840676.5,827055.372104666,0.285718398951329,0.0963384687710956,0.0963384687710956,0,79677.2481374721,79677.2481374721,0,inactive_at_baseline,0.15,0.15
baseline,Malawi,Male,htn_no_diabetes,2025,2026,2030,5323356.5,765917.898872189,0.218586694640194,0.0312186890215597,0.0312186890215597,0,23910.9527009373,23910.9527009373,0,inactive_at_baseline,0.15,0.15
baseline,Malaysia,Female,htn_no_diabetes,2025,2026,2030,12380612,2907359.85710957,0.334886565508153,0.140311575171226,0.140311575171226,0,407936.241140634,407936.241140634,0,inactive_at_baseline,0.15,0.15
